ProteinA,ProteinB,Label
protein1565,protein2716,0
protein1074,protein2217,0
protein1286,protein1356,0
protein1037,protein1159,0
protein1361,protein1323,0
protein2360,protein137,0
protein1789,protein2160,0
protein276,protein929,0
protein1836,protein246,0
protein1836,protein1692,0
protein2482,protein2282,0
protein2486,protein2154,0
protein2392,protein505,0
protein414,protein2154,0
protein977,protein395,0
protein514,protein1615,0
protein805,protein1114,0
protein892,protein2108,0
protein1066,protein2322,0
protein2364,protein1479,0
protein948,protein735,0
protein2149,protein2387,0
protein2322,protein2282,0
protein907,protein8,0
protein838,protein1615,0
protein805,protein2636,0
protein805,protein1960,0
protein1960,protein2829,0
protein1970,protein485,0
protein1361,protein929,0
protein2154,protein1838,0
protein1570,protein1754,0
protein1396,protein2678,0
protein2362,protein2258,0
protein395,protein1221,0
protein2609,protein1243,0
protein1852,protein830,0
protein623,protein1243,0
protein2529,protein416,0
protein2160,protein610,0
protein864,protein2829,0
protein2724,protein892,0
protein1411,protein1396,0
protein826,protein1875,0
protein1039,protein264,0
protein1288,protein2126,0
protein246,protein1789,0
protein1120,protein383,0
protein1501,protein1469,0
protein211,protein2829,0
protein2707,protein2609,0
protein2362,protein416,0
protein1535,protein1356,0
protein1754,protein1970,0
protein1861,protein111,0
protein1411,protein1650,0
protein1185,protein276,0
protein2826,protein1687,0
protein864,protein2314,0
protein2347,protein111,0
protein1156,protein2812,0
protein190,protein183,0
protein1469,protein414,0
protein805,protein2629,0
protein773,protein1692,0
protein2502,protein1356,0
protein2469,protein773,0
protein1120,protein2403,0
protein735,protein458,0
protein1875,protein2392,0
protein735,protein1197,0
protein2082,protein1995,0
protein416,protein795,0
protein1588,protein188,0
protein929,protein1588,0
protein1068,protein629,0
protein1040,protein1391,0
protein2262,protein2757,0
protein1960,protein1588,0
protein1650,protein1396,0
protein1042,protein1257,0
protein2394,protein2707,0
protein1995,protein2001,0
protein302,protein285,0
protein1838,protein735,0
protein302,protein980,0
protein2249,protein4,0
protein2360,protein293,0
protein1040,protein2347,0
protein944,protein145,0
protein1469,protein1789,0
protein1852,protein1066,0
protein2662,protein1844,0
protein977,protein204,0
protein1221,protein302,0
protein1393,protein944,0
protein1570,protein1120,0
protein1234,protein2742,0
protein756,protein878,0
protein467,protein2249,0
protein2325,protein214,0
protein2769,protein2705,0
protein618,protein1285,0
protein878,protein579,0
protein1051,protein1838,0
protein2769,protein1244,0
protein1828,protein1122,0
protein362,protein1028,0
protein2149,protein1393,0
protein75,protein2829,0
protein2693,protein2108,0
protein718,protein2635,0
protein1615,protein2013,0
protein947,protein610,0
protein2352,protein977,0
protein2227,protein2217,0
protein579,protein757,0
protein648,protein1114,0
protein2466,protein1746,0
protein204,protein1875,0
protein1484,protein878,0
protein1433,protein2195,0
protein1122,protein285,0
protein1068,protein1257,0
protein2364,protein478,0
protein2050,protein767,0
protein1068,protein149,0
protein2678,protein1112,0
protein1325,protein1852,0
protein1197,protein948,0
protein830,protein1200,0
protein224,protein805,0
protein1114,protein623,0
protein1025,protein2724,0
protein2507,protein2362,0
protein2050,protein1114,0
protein1156,protein149,0
protein2111,protein2334,0
protein96,protein2662,0
protein414,protein2829,0
protein1970,protein623,0
protein2653,protein923,0
protein1112,protein836,0
protein1039,protein1944,0
protein688,protein756,0
protein1288,protein458,0
protein2354,protein276,0
protein414,protein2288,0
protein2387,protein154,0
protein1947,protein2693,0
protein767,protein2272,0
protein234,protein293,0
protein703,protein1844,0
protein1274,protein2469,0
protein2249,protein1754,0
protein1037,protein1433,0
protein222,protein773,0
protein2387,protein2025,0
protein2396,protein2387,0
protein1042,protein85,0
protein1236,protein1828,0
protein2759,protein2459,0
protein2716,protein2219,0
protein2486,protein1112,0
protein342,protein362,0
protein1479,protein1395,0
protein1281,protein2394,0
protein188,protein2001,0
protein1829,protein2195,0
protein795,protein1479,0
protein1484,protein2160,0
protein2829,protein681,0
protein987,protein1535,0
protein1469,protein1479,0
protein281,protein1829,0
protein2507,protein1746,0
protein214,protein1145,0
protein1754,protein944,0
protein211,protein1234,0
protein2111,protein915,0
protein2217,protein610,0
protein160,protein2087,0
protein4,protein2742,0
protein224,protein2025,0
protein2100,protein1859,0
protein145,protein2482,0
protein2360,protein1941,0
protein2469,protein2082,0
protein629,protein2403,0
protein2469,protein897,0
protein879,protein516,0
protein281,protein2362,0
protein756,protein1197,0
protein1828,protein517,0
protein2119,protein138,0
protein2397,protein246,0
protein1281,protein951,0
protein1323,protein2108,0
protein2326,protein849,0
protein183,protein584,0
protein778,protein2500,0
protein485,protein2688,0
protein1114,protein897,0
protein879,protein744,0
protein703,protein1615,0
protein2307,protein2500,0
protein897,protein703,0
protein2082,protein485,0
protein496,protein1860,0
protein1745,protein2169,0
protein2431,protein2662,0
protein461,protein2817,0
protein1797,protein1039,0
protein1754,protein2826,0
protein618,protein885,0
protein1316,protein1281,0
protein2352,protein2341,0
protein1650,protein496,0
protein948,protein1391,0
protein838,protein2707,0
protein1112,protein885,0
protein2108,protein2636,0
protein1484,protein2631,0
protein709,protein2255,0
protein96,protein2826,0
protein1861,protein1844,0
protein2347,protein2631,0
protein214,protein767,0
protein2500,protein2769,0
protein849,protein1489,0
protein1495,protein1074,0
protein980,protein285,0
protein2322,protein1859,0
protein277,protein2308,0
protein681,protein2653,0
protein1411,protein2600,0
protein1185,protein1040,0
protein2149,protein85,0
protein8,protein1411,0
protein736,protein864,0
protein895,protein214,0
protein265,protein1484,0
protein2459,protein793,0
protein2829,protein923,0
protein514,protein836,0
protein170,protein1274,0
protein2812,protein1070,0
protein2742,protein1642,0
protein596,protein2322,0
protein895,protein2274,0
protein1484,protein1970,0
protein2600,protein1838,0
protein2371,protein183,0
protein517,protein864,0
protein1236,protein1484,0
protein623,protein285,0
protein944,protein426,0
protein1047,protein2662,0
protein2459,protein1745,0
protein623,protein983,0
protein1396,protein2087,0
protein1844,protein160,0
protein85,protein204,0
protein1501,protein264,0
protein907,protein290,0
protein2505,protein2308,0
protein2160,protein709,0
protein2500,protein2753,0
protein1274,protein1454,0
protein1570,protein1047,0
protein885,protein1944,0
protein2160,protein2325,0
protein2394,protein929,0
protein1951,protein183,0
protein359,protein2359,0
protein1145,protein1836,0
protein948,protein915,0
protein276,protein2636,0
protein1754,protein1560,0
protein2217,protein2769,0
protein2631,protein659,0
protein2360,protein1159,0
protein319,protein1200,0
protein892,protein1746,0
protein395,protein915,0
protein1238,protein1944,0
protein2322,protein2629,0
protein2154,protein2333,0
protein2360,protein2502,0
protein2397,protein2333,0
protein89,protein948,0
protein2347,protein628,0
protein773,protein2609,0
protein2516,protein915,0
protein319,protein1944,0
protein2396,protein907,0
protein1861,protein659,0
protein579,protein190,0
protein2724,protein138,0
protein2759,protein628,0
protein2087,protein2087,0
protein929,protein1560,0
protein2119,protein1039,0
protein1039,protein805,0
protein569,protein156,0
protein304,protein2635,0
protein75,protein767,0
protein1185,protein455,0
protein2631,protein1947,0
protein2126,protein1828,0
protein1243,protein89,0
protein2217,protein1156,0
protein416,protein879,0
protein892,protein1068,0
protein2600,protein8,0
protein1642,protein1070,0
protein1947,protein2082,0
protein1992,protein188,0
protein1650,protein2255,0
protein629,protein2757,0
protein569,protein2757,0
protein2788,protein2397,0
protein2500,protein1281,0
protein1150,protein111,0
protein1573,protein529,0
protein878,protein2688,0
protein1112,protein416,0
protein1323,protein1484,0
protein2482,protein735,0
protein2392,protein2255,0
protein155,protein623,0
protein1183,protein2347,0
protein987,protein767,0
protein222,protein1806,0
protein2829,protein2397,0
protein460,protein1234,0
protein2609,protein2217,0
protein395,protein1325,0
protein1393,protein276,0
protein2108,protein2635,0
protein1875,protein2341,0
protein516,protein4,0
protein793,protein2757,0
protein977,protein414,0
protein2085,protein1754,0
protein1243,protein2757,0
protein1411,protein843,0
protein1806,protein1947,0
protein2126,protein878,0
protein2466,protein2459,0
protein2829,protein885,0
protein2249,protein2282,0
protein1919,protein994,0
protein414,protein806,0
protein517,protein514,0
protein1322,protein678,0
protein2144,protein948,0
protein204,protein1066,0
protein2195,protein265,0
protein2100,protein460,0
protein2753,protein2282,0
protein211,protein1650,0
protein2769,protein2272,0
protein2227,protein2469,0
protein1947,protein2236,0
protein1944,protein623,0
protein1393,protein1687,0
protein622,protein2308,0
protein1283,protein718,0
protein2831,protein1396,0
protein1836,protein1125,0
protein628,protein688,0
protein2707,protein2352,0
protein2370,protein744,0
protein2371,protein1122,0
protein1570,protein1479,0
protein1285,protein2359,0
protein1852,protein2347,0
protein1997,protein648,0
protein224,protein516,0
protein1454,protein618,0
protein2469,protein1396,0
protein1288,protein2609,0
protein2662,protein659,0
protein8,protein1281,0
protein2169,protein2688,0
protein1844,protein1037,0
protein426,protein1238,0
protein2609,protein1806,0
protein984,protein2679,0
protein596,protein1342,0
protein183,protein2359,0
protein1047,protein2502,0
protein1150,protein1042,0
protein2431,protein987,0
protein2100,protein944,0
protein154,protein767,0
protein2394,protein1861,0
protein1565,protein2325,0
protein929,protein2347,0
protein517,protein2154,0
protein987,protein204,0
protein2662,protein915,0
protein276,protein1484,0
protein2262,protein516,0
protein383,protein234,0
protein688,protein1047,0
protein2636,protein204,0
protein2516,protein1806,0
protein517,protein569,0
protein2600,protein2087,0
protein1288,protein757,0
protein85,protein1221,0
protein2354,protein2307,0
protein1469,protein977,0
protein2025,protein1393,0
protein951,protein2013,0
protein2636,protein1469,0
protein359,protein1941,0
protein2387,protein2769,0
protein342,protein2502,0
protein2126,protein2397,0
protein2629,protein416,0
protein1844,protein235,0
protein618,protein915,0
protein2359,protein204,0
protein767,protein1391,0
protein1836,protein211,0
protein2636,protein2174,0
protein416,protein1122,0
protein264,protein2500,0
protein1114,protein1197,0
protein2307,protein618,0
protein2716,protein897,0
protein2282,protein290,0
protein1560,protein897,0
protein1789,protein290,0
protein2529,protein214,0
protein1286,protein1122,0
protein678,protein826,0
protein370,protein2303,0
protein2362,protein773,0
protein1573,protein2354,0
protein757,protein2724,0
protein477,protein1125,0
protein2679,protein838,0
protein2341,protein2354,0
protein1200,protein2635,0
protein246,protein1236,0
protein944,protein1960,0
protein2469,protein2111,0
protein2705,protein1844,0
protein778,protein276,0
protein1039,protein2359,0
protein2255,protein111,0
protein2359,protein977,0
protein2516,protein629,0
protein916,protein2371,0
protein235,protein1489,0
protein623,protein149,0
protein629,protein2446,0
protein2347,protein744,0
protein709,protein2742,0
protein1234,protein2812,0
protein1941,protein1997,0
protein8,protein2371,0
protein1870,protein773,0
protein1185,protein2160,0
protein1281,protein1197,0
protein2394,protein951,0
protein1433,protein1799,0
protein836,protein1322,0
protein156,protein138,0
protein1028,protein2516,0
protein2769,protein569,0
protein795,protein8,0
protein2678,protein1393,0
protein234,protein2362,0
protein2282,protein1829,0
protein2502,protein736,0
protein1247,protein190,0
protein2631,protein304,0
protein111,protein319,0
protein2397,protein681,0
protein2418,protein2635,0
protein2716,protein744,0
protein276,protein2826,0
protein767,protein1356,0
protein1322,protein1047,0
protein1281,protein795,0
protein2817,protein2516,0
protein2160,protein1838,0
protein1286,protein1941,0
protein2505,protein1495,0
protein2759,protein2679,0
protein2360,protein414,0
protein1356,protein2693,0
protein947,protein622,0
protein235,protein156,0
protein849,protein2087,0
protein2370,protein736,0
protein1970,protein359,0
protein160,protein2392,0
protein843,protein1393,0
protein1919,protein529,0
protein2326,protein1145,0
protein521,protein2160,0
protein264,protein2105,0
protein610,protein806,0
protein285,protein293,0
protein778,protein416,0
protein1687,protein1789,0
protein2724,protein795,0
protein1970,protein1025,0
protein849,protein1642,0
protein1162,protein1316,0
protein2227,protein987,0
protein302,protein1281,0
protein1692,protein1068,0
protein2359,protein458,0
protein2307,protein951,0
protein1039,protein111,0
protein1960,protein2258,0
protein596,protein235,0
protein1588,protein2322,0
protein2359,protein1565,0
protein1047,protein342,0
protein359,protein1828,0
protein246,protein2236,0
protein977,protein2359,0
protein1947,protein2362,0
protein156,protein830,0
protein2308,protein879,0
protein2288,protein1393,0
protein1037,protein916,0
protein2679,protein878,0
protein579,protein156,0
protein1042,protein2529,0
protein1501,protein629,0
protein1495,protein2025,0
protein1501,protein2629,0
protein1692,protein2742,0
protein2759,protein1039,0
protein2326,protein2466,0
protein2631,protein2341,0
